SK_ID_CURR,p_default,p_approve,y_target
180709,0.044604,0.955396,0
419396,0.164056,0.835944,1
374922,0.016099,0.983901,0
345115,0.006837,0.993163,0
153461,0.018356,0.981644,0
126120,0.004933,0.995067,0
198818,0.039099,0.960901,0
249362,0.010642,0.989358,0
167270,0.094084,0.905916,1
223660,0.017284,0.982716,0
273328,0.058202,0.941798,0
193215,0.050966,0.949034,0
266894,0.059971,0.940029,1
381725,0.004062,0.995938,0
393531,0.003466,0.996534,0
289799,0.047099,0.952901,0
251875,0.012325,0.987675,0
109983,0.075324,0.924676,0
175405,0.018211,0.981789,0
228771,0.037114,0.962886,0
312081,0.0081,0.9919,0
415697,0.016913,0.983088,0
288126,0.043971,0.95603,0
135215,0.065678,0.934322,0
113679,0.016329,0.98367,0
214987,0.032882,0.967118,0
448390,0.035718,0.964282,0
130907,0.063387,0.936613,0
444149,0.120088,0.879912,0
129577,0.042633,0.957366,0
145442,0.050265,0.949735,0
400754,0.021105,0.978895,0
307595,0.025679,0.974321,0
118884,0.089254,0.910746,0
403209,0.055538,0.944462,0
350332,0.023422,0.976578,0
321333,0.083827,0.916172,0
425422,0.168633,0.831367,1
420972,0.043698,0.956302,0
362911,0.044952,0.955048,0
286523,0.086156,0.913844,0
252353,0.148804,0.851196,0
237910,0.017783,0.982217,0
337662,0.062909,0.937091,0
408491,0.029632,0.970368,0
112499,0.010322,0.989678,0
315848,0.019322,0.980678,0
287470,0.159233,0.840767,1
421792,0.018621,0.981379,0
119165,0.060216,0.939784,1
176068,0.041779,0.958221,0
210389,0.010464,0.989536,0
246189,0.071706,0.928294,0
330159,0.412054,0.587946,1
340241,0.108218,0.891782,0
396251,0.121262,0.878738,0
430558,0.009469,0.990531,0
262953,0.156991,0.843009,1
166454,0.024348,0.975652,0
435964,0.113635,0.886365,0
449840,0.052545,0.947455,0
318472,0.116449,0.883551,0
238966,0.008592,0.991408,0
399048,0.025889,0.974111,0
188473,0.048571,0.951429,0
305514,0.011608,0.988392,0
140830,0.089834,0.910166,0
430023,0.157178,0.842822,0
118484,0.014383,0.985617,0
237637,0.027139,0.972861,0
331705,0.018822,0.981178,0
267958,0.043564,0.956436,0
247418,0.052264,0.947736,0
111580,0.079046,0.920954,0
190015,0.013164,0.986836,0
256779,0.022252,0.977748,0
149066,0.031469,0.968531,0
408969,0.054627,0.945373,0
373033,0.176433,0.823567,0
117573,0.01376,0.98624,0
335606,0.296426,0.703574,0
412680,0.114213,0.885787,0
348986,0.090002,0.909998,0
197769,0.086449,0.913551,0
235571,0.057513,0.942487,0
358131,0.194403,0.805597,0
127224,0.058682,0.941318,0
226429,0.04287,0.95713,0
378677,0.023199,0.976801,0
359065,0.048259,0.951741,0
113620,0.022361,0.977639,0
180499,0.191687,0.808313,0
387698,0.111264,0.888736,0
384090,0.159001,0.840999,0
122403,0.082329,0.917671,0
231476,0.150131,0.849869,0
334384,0.070859,0.929141,0
412292,0.021744,0.978256,0
384929,0.035536,0.964464,0
334980,0.008164,0.991836,0
263811,0.047743,0.952257,0
203812,0.051366,0.948634,0
237405,0.016748,0.983252,0
304300,0.17488,0.82512,0
366969,0.01486,0.98514,0
380692,0.075665,0.924335,0
164024,0.054185,0.945815,0
433897,0.030156,0.969844,0
410941,0.120651,0.879349,0
417000,0.065358,0.934642,0
284956,0.210122,0.789878,0
384513,0.301518,0.698482,0
310122,0.039927,0.960073,0
350383,0.01429,0.98571,0
250792,0.088452,0.911548,0
238917,0.067315,0.932685,0
320111,0.041526,0.958474,0
410646,0.025328,0.974672,0
203817,0.011369,0.988631,0
117149,0.034404,0.965596,1
235690,0.066431,0.933569,0
109801,0.014778,0.985222,0
126333,0.024759,0.975241,1
357966,0.038336,0.961664,0
318394,0.10647,0.89353,0
397700,0.025836,0.974164,0
297599,0.020052,0.979948,0
246616,0.020799,0.979201,0
255529,0.027021,0.972979,0
177502,0.078789,0.921211,1
443238,0.060539,0.939461,1
243690,0.036975,0.963025,0
235758,0.02501,0.97499,0
218228,0.026838,0.973162,0
117126,0.054187,0.945813,0
157417,0.032822,0.967178,0
419397,0.234103,0.765897,0
423327,0.022598,0.977402,0
118281,0.012793,0.987208,0
414893,0.005287,0.994714,0
451561,0.017777,0.982223,0
351969,0.026469,0.973531,1
432727,0.02289,0.97711,0
227043,0.014637,0.985363,0
315029,0.006733,0.993266,0
362582,0.040128,0.959872,0
253283,0.016907,0.983093,0
235710,0.040985,0.959015,0
223107,0.040939,0.959061,0
205318,0.032735,0.967265,0
293077,0.012109,0.987891,0
181159,0.073046,0.926954,0
336198,0.041887,0.958114,0
193830,0.039961,0.960039,0
432592,0.026181,0.973819,0
399596,0.073281,0.926719,0
157806,0.015656,0.984344,0
388933,0.008403,0.991597,0
307411,0.017729,0.98227,0
278999,0.018761,0.981239,1
385496,0.006055,0.993945,0
210126,0.039275,0.960725,0
409713,0.040224,0.959776,1
163690,0.041324,0.958676,0
151028,0.019766,0.980234,0
222410,0.01744,0.98256,0
153102,0.021176,0.978824,0
189133,0.050073,0.949927,0
354653,0.104076,0.895924,1
254164,0.173386,0.826614,0
146133,0.194479,0.805521,0
264682,0.013526,0.986474,0
178997,0.011466,0.988534,0
194873,0.070799,0.929201,1
126337,0.02792,0.97208,0
251090,0.116095,0.883905,0
322517,0.043294,0.956706,0
442763,0.377167,0.622833,0
297137,0.021411,0.978589,1
226583,0.025652,0.974348,1
441661,0.007968,0.992032,0
110580,0.175056,0.824944,0
168523,0.010176,0.989824,0
295439,0.040114,0.959886,0
309708,0.00797,0.99203,0
408995,0.146287,0.853713,1
432334,0.1525,0.8475,1
109519,0.014011,0.985989,0
377888,0.068354,0.931646,0
390096,0.092515,0.907485,1
351773,0.004544,0.995456,0
303729,0.02593,0.97407,0
187978,0.026771,0.973228,0
273233,0.026542,0.973458,0
209066,0.027826,0.972174,0
311305,0.046515,0.953485,0
413999,0.003453,0.996547,0
181708,0.084388,0.915612,0
413763,0.133585,0.866415,1
363109,0.013937,0.986063,0
126102,0.121417,0.878583,0
169721,0.073334,0.926666,0
205108,0.033976,0.966024,0
116209,0.016781,0.983219,0
130172,0.032229,0.967771,0
141510,0.007044,0.992956,0
282755,0.030583,0.969417,0
444909,0.081709,0.918291,0
386842,0.015126,0.984874,0
160038,0.041485,0.958515,0
206613,0.041356,0.958644,0
379729,0.023969,0.976032,0
288732,0.05238,0.94762,1
187939,0.074762,0.925238,0
257481,0.046026,0.953974,0
126277,0.069039,0.930961,0
143581,0.024586,0.975414,0
179056,0.014311,0.985689,0
214183,0.040701,0.959299,0
398720,0.045471,0.954529,0
166894,0.042544,0.957456,0
351168,0.030977,0.969023,0
310671,0.241507,0.758493,0
362438,0.009011,0.990989,0
158957,0.090568,0.909432,0
194924,0.079914,0.920086,0
372826,0.024946,0.975054,0
169022,0.084372,0.915628,0
267737,0.102752,0.897248,0
168357,0.075535,0.924465,0
387667,0.04734,0.95266,0
242449,0.011972,0.988028,0
132106,0.017074,0.982926,0
428630,0.034377,0.965623,0
397232,0.01625,0.98375,0
324618,0.008863,0.991137,0
284122,0.150712,0.849288,0
405377,0.199598,0.800402,0
297557,0.02244,0.97756,0
211237,0.028917,0.971083,0
226717,0.167609,0.832391,0
342853,0.016641,0.983359,0
426355,0.029108,0.970892,0
387743,0.018698,0.981302,0
113691,0.007587,0.992413,0
270933,0.179068,0.820932,0
239278,0.060915,0.939085,0
442592,0.105928,0.894072,0
178397,0.159255,0.840745,0
235728,0.047761,0.952239,0
341763,0.105123,0.894877,0
108471,0.064947,0.935053,0
171734,0.017292,0.982708,0
234209,0.22097,0.77903,0
145892,0.091528,0.908472,0
371596,0.019792,0.980208,0
392924,0.065004,0.934996,0
334601,0.005007,0.994993,0
265656,0.005792,0.994208,0
271640,0.011703,0.988297,0
428947,0.021385,0.978615,0
269311,0.016065,0.983935,0
451279,0.120127,0.879873,0
214362,0.034155,0.965845,0
103095,0.013838,0.986162,0
107603,0.024697,0.975303,0
279640,0.0046,0.9954,0
185056,0.068699,0.931301,0
421946,0.078102,0.921898,0
409385,0.02939,0.97061,0
109823,0.025913,0.974087,1
172966,0.087462,0.912538,0
421366,0.01051,0.98949,0
215701,0.154127,0.845873,0
364688,0.007653,0.992347,0
408216,0.077572,0.922428,1
413442,0.081337,0.918663,0
417288,0.069025,0.930975,0
151003,0.077805,0.922195,0
139823,0.084775,0.915225,0
357121,0.028332,0.971668,0
430880,0.05291,0.94709,0
115643,0.007952,0.992048,0
202052,0.056255,0.943745,0
330710,0.06427,0.93573,0
216727,0.352496,0.647504,0
252067,0.192963,0.807037,1
409549,0.183424,0.816576,0
206515,0.169764,0.830236,1
163619,0.036426,0.963574,0
247034,0.43507,0.56493,0
200667,0.002528,0.997472,0
138469,0.037878,0.962122,0
259967,0.072188,0.927812,0
375754,0.062095,0.937905,0
124504,0.067878,0.932122,0
243116,0.019634,0.980366,0
126734,0.015833,0.984167,0
356623,0.006513,0.993487,0
348506,0.059728,0.940272,0
307268,0.117678,0.882322,0
277878,0.058185,0.941815,0
169494,0.075966,0.924034,0
455573,0.016786,0.983214,0
306548,0.177734,0.822266,0
119695,0.180891,0.819109,0
346005,0.078675,0.921325,0
132123,0.061249,0.938751,0
370677,0.055619,0.944381,0
111602,0.036367,0.963633,0
307296,0.099018,0.900982,0
401599,0.042424,0.957576,0
428038,0.00383,0.99617,0
371388,0.041658,0.958342,0
331356,0.02558,0.97442,0
200388,0.04683,0.95317,0
441699,0.106969,0.893031,0
268067,0.008632,0.991368,0
168177,0.055785,0.944214,0
329154,0.040887,0.959113,0
265592,0.095995,0.904005,0
419490,0.035483,0.964517,0
184828,0.059852,0.940148,0
176876,0.066347,0.933653,0
234374,0.156627,0.843373,0
328405,0.07775,0.92225,0
109283,0.003265,0.996735,0
140898,0.140316,0.859684,0
449667,0.049743,0.950257,0
392211,0.075956,0.924044,0
180532,0.100818,0.899182,0
186578,0.027151,0.972849,0
403145,0.093048,0.906952,0
390903,0.043658,0.956342,0
146611,0.006842,0.993158,0
274868,0.030555,0.969445,0
227628,0.037475,0.962525,0
301752,0.20409,0.79591,1
379836,0.042864,0.957136,0
326322,0.027225,0.972775,0
179783,0.00749,0.99251,0
404521,0.013283,0.986717,0
251634,0.063081,0.936919,0
359585,0.034016,0.965984,0
298691,0.093944,0.906056,0
206733,0.067493,0.932507,1
397514,0.015122,0.984878,0
177623,0.011443,0.988557,0
447086,0.011687,0.988313,1
446913,0.07722,0.92278,0
239763,0.073818,0.926182,0
246086,0.032128,0.967872,1
139455,0.011355,0.988645,0
352271,0.015509,0.984491,0
349493,0.064799,0.935201,0
170243,0.173797,0.826203,0
100619,0.065734,0.934266,0
430516,0.129025,0.870975,0
325775,0.01586,0.98414,0
324173,0.02679,0.97321,0
112554,0.026952,0.973048,0
333743,0.020529,0.979471,0
392978,0.083353,0.916647,0
440287,0.074303,0.925697,0
285351,0.006483,0.993517,0
328565,0.129452,0.870548,0
258959,0.033082,0.966918,0
121163,0.009338,0.990662,0
163154,0.097161,0.902839,0
438370,0.099593,0.900408,0
449341,0.064049,0.935951,0
195700,0.105876,0.894124,0
159806,0.021472,0.978528,0
388699,0.019665,0.980335,0
276979,0.009784,0.990216,0
222113,0.090733,0.909267,0
149093,0.028027,0.971973,0
326537,0.079988,0.920012,0
424037,0.034339,0.965661,1
114594,0.086352,0.913648,0
347113,0.015158,0.984842,0
291562,0.041725,0.958275,0
334560,0.045374,0.954626,0
374932,0.217371,0.782629,0
305255,0.017651,0.982349,0
224555,0.091927,0.908073,0
443706,0.068702,0.931298,0
382554,0.007375,0.992625,0
159876,0.065311,0.934689,0
181217,0.070513,0.929487,0
282327,0.094909,0.905091,0
346089,0.04239,0.95761,0
444422,0.009086,0.990914,0
232316,0.094604,0.905396,0
409244,0.041828,0.958172,0
424186,0.047919,0.952081,0
239478,0.040484,0.959516,0
430123,0.057781,0.942219,0
395483,0.017513,0.982487,0
127628,0.012604,0.987396,0
326578,0.03862,0.96138,0
294491,0.111188,0.888812,0
130323,0.108052,0.891948,0
109166,0.005611,0.994389,0
308975,0.008624,0.991376,0
113070,0.022993,0.977007,0
345661,0.023077,0.976923,0
156796,0.013172,0.986828,0
425620,0.125841,0.874159,0
261193,0.015316,0.984684,0
311340,0.024929,0.975071,0
169199,0.016048,0.983952,0
316460,0.033699,0.966302,0
444564,0.022452,0.977548,0
439466,0.087731,0.912269,0
269548,0.036839,0.963161,0
390672,0.017432,0.982568,0
252393,0.012386,0.987614,0
374264,0.020985,0.979016,0
363934,0.083581,0.916419,0
366923,0.058611,0.941389,0
231347,0.04061,0.95939,0
180572,0.085461,0.914539,0
324806,0.023386,0.976614,0
444151,0.021091,0.978909,0
431723,0.035409,0.964591,0
314058,0.101848,0.898152,0
105869,0.181424,0.818576,0
385740,0.010935,0.989064,0
118658,0.015196,0.984804,0
322910,0.137367,0.862633,0
329496,0.006772,0.993228,0
196949,0.023871,0.976129,0
230230,0.048275,0.951725,0
364515,0.068458,0.931542,0
171794,0.023332,0.976668,0
143556,0.006806,0.993194,0
396387,0.021274,0.978726,0
319535,0.012802,0.987198,0
428640,0.512435,0.487565,0
227476,0.023986,0.976014,0
324832,0.040399,0.959601,1
454185,0.045095,0.954905,0
417377,0.020674,0.979326,0
226281,0.045287,0.954713,0
223351,0.208853,0.791147,0
364159,0.147983,0.852017,0
304402,0.029865,0.970135,0
138653,0.067863,0.932137,0
183826,0.007806,0.992194,0
142769,0.127439,0.872561,1
370515,0.021234,0.978766,0
220961,0.018851,0.981149,0
162658,0.018435,0.981565,0
225951,0.014296,0.985704,0
194354,0.230971,0.769029,0
249850,0.004388,0.995612,0
451644,0.151281,0.848719,0
271714,0.009101,0.990899,0
239976,0.06928,0.93072,0
448664,0.046887,0.953113,0
431191,0.00794,0.99206,0
269557,0.08357,0.91643,0
245973,0.058862,0.941138,0
383600,0.017066,0.982934,0
249356,0.030238,0.969762,1
182636,0.010194,0.989806,0
407738,0.027637,0.972363,0
182963,0.017919,0.982081,0
142470,0.044492,0.955508,0
359646,0.009022,0.990978,0
362840,0.051332,0.948668,0
332372,0.02327,0.97673,0
342974,0.011166,0.988834,0
180051,0.097292,0.902708,0
147456,0.08713,0.91287,0
341204,0.149319,0.850681,0
389943,0.081082,0.918918,0
160150,0.049662,0.950338,0
424028,0.01084,0.98916,1
142517,0.086028,0.913972,0
205676,0.011776,0.988224,0
332408,0.048207,0.951793,0
298961,0.010561,0.989439,0
406146,0.183116,0.816884,0
329959,0.064434,0.935566,0
211277,0.115284,0.884716,0
289502,0.021744,0.978256,0
134846,0.130157,0.869843,0
353900,0.032512,0.967488,0
368213,0.039989,0.960011,0
285534,0.016794,0.983206,0
246961,0.134877,0.865123,0
336587,0.044185,0.955815,0
360771,0.087831,0.912169,0
227841,0.022067,0.977933,0
259433,0.10614,0.89386,0
205632,0.047904,0.952096,0
209020,0.029765,0.970235,0
351926,0.212265,0.787735,0
212418,0.044151,0.955849,0
341395,0.058731,0.941269,0
414245,0.007681,0.992319,1
345361,0.114565,0.885435,0
233622,0.012157,0.987843,0
398806,0.068598,0.931402,0
183869,0.042741,0.957259,0
304709,0.072589,0.927411,0
111966,0.20775,0.79225,1
338655,0.008074,0.991926,0
353722,0.071606,0.928394,0
432322,0.249822,0.750178,0
290042,0.025907,0.974093,0
113056,0.014888,0.985112,0
230997,0.06791,0.93209,0
197975,0.158468,0.841532,1
401629,0.059105,0.940895,0
382995,0.004654,0.995346,0
341693,0.044628,0.955372,1
391343,0.015582,0.984418,0
225926,0.091064,0.908936,0
395872,0.146387,0.853613,0
219100,0.062673,0.937327,0
322939,0.039399,0.960601,0
147211,0.012877,0.987123,0
176142,0.012656,0.987344,0
270878,0.035396,0.964604,0
409589,0.084574,0.915426,0
313154,0.115416,0.884584,0
341821,0.007869,0.992131,0
358707,0.051149,0.948851,0
101662,0.147017,0.852983,0
261730,0.058499,0.941501,0
377869,0.032679,0.967321,0
188292,0.033409,0.966591,0
165334,0.005043,0.994957,0
207121,0.029382,0.970618,0
377232,0.05494,0.94506,0
142116,0.117886,0.882114,0
422617,0.016334,0.983666,0
377493,0.024563,0.975437,0
398427,0.069721,0.930279,0
205794,0.152864,0.847136,0
340501,0.00742,0.99258,0
122421,0.056212,0.943788,0
406161,0.051151,0.948849,0
371877,0.102198,0.897802,0
165640,0.099965,0.900035,0
349232,0.010342,0.989658,0
330817,0.011311,0.988689,0
179311,0.008848,0.991152,0
453770,0.008608,0.991392,0
373802,0.032983,0.967017,0
365311,0.062178,0.937822,0
299173,0.051354,0.948646,0
173154,0.017627,0.982373,0
383287,0.019048,0.980952,0
284612,0.015532,0.984468,0
104396,0.177453,0.822547,0
295139,0.041514,0.958486,0
327634,0.005141,0.994859,0
104271,0.063079,0.936921,0
116212,0.187072,0.812928,0
281015,0.093051,0.906949,0
224693,0.014307,0.985693,0
172508,0.247651,0.752349,1
340756,0.02021,0.97979,0
391840,0.25047,0.74953,1
308774,0.031069,0.968931,0
159000,0.061954,0.938046,0
361317,0.017458,0.982542,0
397536,0.02579,0.97421,1
174778,0.046206,0.953794,0
295153,0.174517,0.825483,0
165160,0.011204,0.988796,0
433649,0.13886,0.86114,0
193818,0.02336,0.97664,0
375835,0.080798,0.919202,0
281105,0.006674,0.993326,0
374594,0.008733,0.991267,0
256344,0.028971,0.971029,0
277617,0.145477,0.854523,0
446881,0.050668,0.949332,0
179454,0.087125,0.912875,0
452611,0.026527,0.973473,0
235871,0.021299,0.978701,0
149078,0.037881,0.962119,0
146960,0.305333,0.694666,0
258619,0.112028,0.887972,0
258373,0.021516,0.978484,0
133376,0.017951,0.982049,0
314715,0.366875,0.633125,1
219142,0.023674,0.976326,0
343275,0.082875,0.917125,0
132973,0.164973,0.835027,1
417484,0.142151,0.857849,0
444749,0.073327,0.926673,0
262882,0.088493,0.911507,0
378633,0.015279,0.984721,0
326946,0.01276,0.98724,0
386783,0.249488,0.750512,0
404200,0.009357,0.990643,0
321191,0.019267,0.980732,0
419298,0.199333,0.800667,0
265500,0.036132,0.963868,0
319930,0.026575,0.973425,0
394573,0.046,0.954,0
338827,0.030511,0.969489,0
286008,0.022268,0.977732,0
122835,0.013753,0.986247,0
427099,0.005592,0.994408,0
175328,0.011733,0.988267,0
392620,0.017945,0.982055,0
240077,0.055408,0.944592,0
245252,0.023986,0.976014,0
192647,0.01904,0.98096,0
214872,0.003706,0.996294,0
392299,0.04786,0.95214,0
450738,0.115368,0.884632,0
352257,0.003885,0.996115,0
304036,0.040438,0.959562,0
425919,0.009871,0.990129,0
191635,0.090128,0.909872,1
226028,0.015894,0.984106,0
112858,0.145328,0.854672,0
202082,0.005747,0.994253,0
446209,0.153384,0.846616,0
445466,0.032878,0.967122,0
172213,0.046774,0.953226,0
447108,0.055199,0.944801,0
123690,0.054191,0.945809,0
421204,0.022362,0.977638,0
449539,0.056325,0.943675,0
385502,0.035285,0.964715,0
137516,0.006225,0.993775,0
427617,0.135882,0.864118,0
391537,0.056308,0.943692,0
392120,0.151962,0.848038,0
428749,0.091435,0.908565,0
147773,0.004162,0.995838,0
338334,0.214506,0.785494,0
134390,0.04992,0.95008,0
138434,0.037794,0.962206,0
159065,0.006718,0.993282,0
164880,0.086557,0.913443,0
345076,0.069636,0.930364,0
107150,0.110919,0.889081,0
387112,0.056891,0.943109,0
236385,0.024018,0.975982,0
159617,0.029578,0.970422,0
454948,0.131681,0.868319,0
134774,0.031502,0.968498,0
441203,0.060919,0.939081,0
188755,0.059451,0.940549,0
114771,0.077099,0.922901,0
274936,0.029421,0.970579,0
201697,0.053324,0.946676,0
210336,0.067437,0.932563,1
371628,0.143892,0.856108,1
215879,0.042571,0.957429,0
252202,0.064005,0.935995,0
305249,0.015584,0.984416,0
227937,0.009897,0.990103,1
265756,0.090636,0.909364,0
361556,0.007918,0.992082,0
120587,0.088515,0.911485,0
274261,0.044453,0.955547,0
192512,0.018587,0.981413,0
316079,0.078121,0.921878,0
161987,0.021088,0.978912,0
279950,0.032523,0.967477,0
294748,0.017618,0.982382,0
202808,0.007168,0.992832,0
155162,0.019154,0.980846,0
430729,0.082758,0.917242,0
213484,0.027411,0.972589,1
445569,0.091191,0.908809,0
194263,0.055759,0.944241,0
268551,0.129804,0.870196,0
378271,0.039943,0.960057,0
452868,0.187335,0.812665,0
295989,0.01222,0.98778,0
409473,0.041436,0.958564,1
120086,0.165752,0.834248,0
164610,0.027273,0.972727,0
269519,0.008916,0.991084,0
220491,0.111402,0.888598,0
282720,0.048383,0.951617,0
205772,0.028301,0.9717,0
208564,0.038977,0.961022,0
122143,0.099341,0.900659,0
201585,0.005939,0.994061,0
287674,0.029692,0.970308,0
112811,0.024702,0.975298,0
220330,0.128294,0.871706,0
358993,0.005038,0.994962,1
408684,0.190673,0.809327,0
215493,0.021203,0.978797,0
255892,0.212777,0.787223,0
241240,0.148105,0.851895,0
303324,0.003331,0.996669,0
149373,0.021103,0.978897,0
388128,0.028861,0.971139,0
380898,0.06602,0.93398,0
333838,0.154982,0.845018,0
226136,0.062174,0.937826,0
438219,0.029976,0.970024,1
261644,0.008852,0.991148,0
342190,0.013465,0.986535,0
449948,0.023339,0.976661,0
209663,0.093168,0.906832,0
439174,0.028337,0.971662,0
162279,0.119421,0.880579,0
292884,0.027817,0.972183,0
416949,0.165657,0.834343,0
390251,0.128742,0.871258,0
444860,0.036899,0.963101,0
272980,0.110083,0.889917,0
450214,0.079876,0.920124,0
146241,0.017536,0.982464,0
132830,0.027653,0.972347,0
227238,0.026225,0.973775,0
188205,0.137522,0.862478,0
421870,0.164525,0.835475,1
445251,0.0519,0.9481,0
355500,0.019553,0.980447,0
372253,0.040615,0.959385,0
184302,0.05739,0.94261,0
229189,0.04683,0.95317,0
274315,0.049354,0.950646,0
356866,0.029822,0.970178,0
328908,0.061447,0.938553,0
266818,0.074326,0.925674,0
316202,0.149135,0.850865,0
129566,0.063689,0.936312,0
221970,0.157706,0.842294,1
451621,0.004289,0.995712,0
327583,0.03959,0.96041,0
130108,0.08577,0.91423,0
294711,0.023757,0.976243,0
413556,0.2308,0.7692,1
249549,0.060161,0.939839,0
420667,0.016746,0.983254,0
238959,0.009565,0.990435,0
254725,0.037875,0.962125,0
363786,0.03751,0.96249,0
251692,0.037853,0.962147,0
397057,0.015587,0.984413,0
221695,0.023154,0.976846,0
247756,0.170083,0.829917,0
